,RAZON SOCIAL,FECHA,PAIS ORIGEN,VIA TRANSPORTE,PAIS DESTINO,FOB U$S,FLETE U$S,TOTAL KGS NETO
1261,"FERTISA, FERTILIZANTES, TERMINALES I SERVICIOS C.L.",2017-12-10,RUSSIAN FEDERATION,MARITIMO,ECUADOR,225454.31,38502.0,837000.0
1262,"FERTISA, FERTILIZANTES, TERMINALES I SERVICIOS C.L.",2017-12-10,RUSSIAN FEDERATION,MARITIMO,ECUADOR,14545.44,2484.0,54000.0
1263,"FERTISA, FERTILIZANTES, TERMINALES I SERVICIOS C.L.",2017-12-10,RUSSIAN FEDERATION,MARITIMO,ECUADOR,94545.36,16146.0,351000.0
1264,"FERTISA, FERTILIZANTES, TERMINALES I SERVICIOS C.L.",2017-12-10,RUSSIAN FEDERATION,MARITIMO,ECUADOR,683635.69,116748.0,2538000.0
1265,FERTILIZANTES DEL PACIFICO FERPACIFIC S.A.,2017-11-25,RUSSIAN FEDERATION,MARITIMO,ECUADOR,129225.0,10575.0,450000.0
1266,FERTILIZANTES DEL PACIFICO FERPACIFIC S.A.,2017-11-25,RUSSIAN FEDERATION,MARITIMO,ECUADOR,322787.5,26790.0,1125000.0
1267,AGRIPAC S.A.,2017-12-27,CHINA,MARITIMO,ECUADOR,159241.5,20075.0,550000.0
1268,DIAZ DIAZ YLVIA DE JESUS,2018-01-02,RUSSIAN FEDERATION,CARRETERA,ECUADOR,20480.0,1800.0,64000.0
1269,DELCORP S.A.,2017-11-28,CHINA,MARITIMO,ECUADOR,152899.09,19795.05,4400000.0
1270,DELCORP S.A.,2017-11-28,CHINA,MARITIMO,ECUADOR,153137.72,19795.05,2364611.6810344825
1271,DELCORP S.A.,2017-11-28,CHINA,MARITIMO,ECUADOR,153370.92,19795.05,2364611.6810344825
1272,DELCORP S.A.,2017-11-28,CHINA,MARITIMO,ECUADOR,153604.12,19795.05,2364611.6810344825
1273,DELCORP S.A.,2017-11-28,CHINA,MARITIMO,ECUADOR,652763.88,81419.82,2364611.6810344825
1274,FERTILIZANTES DEL PACIFICO FERPACIFIC S.A.,2017-12-27,CHINA,MARITIMO,ECUADOR,955449.0,120450.0,3300000.0
1275,FERTILIZANTES DEL PACIFICO FERPACIFIC S.A.,2017-12-27,CHINA,MARITIMO,ECUADOR,318483.0,40150.0,1100000.0
1276,FERMAGRI S.A.,2017-11-28,CHINA,MARITIMO,ECUADOR,945450.0,120450.0,3300000.0
1277,FERMAGRI S.A.,2017-12-11,RUSSIAN FEDERATION,MARITIMO,ECUADOR,273035.0,30025.0,1015.0
1278,DIAZ DIAZ YLVIA DE JESUS,2018-01-08,RUSSIAN FEDERATION,CARRETERA,ECUADOR,20480.0,1800.0,64000.0
1279,VALDIVIESO RAMIREZ DALTON IVANOV,2018-01-08,RUSSIAN FEDERATION,CARRETERA,ECUADOR,19320.0,1800.0,64000.0
1280,FERMAGRI S.A.,2017-12-10,RUSSIAN FEDERATION,MARITIMO,ECUADOR,335500.0,34230.0,1100000.0
1281,AGRIPAC S.A.,2017-12-21,RUSSIAN FEDERATION,MARITIMO,ECUADOR,2317744.0,352000.0,8749620.0
1282,AGRIPAC S.A.,2017-12-21,RUSSIAN FEDERATION,MARITIMO,ECUADOR,1871100.0,264000.0,6600000.0
1283,QUIMICA INDUSTRIAL MONTALVO AGUILAR QUIMASA S.A.,2017-11-17,CHINA,MARITIMO,ECUADOR,997500.0,98000.0,3500000.0
1284,VALDIVIESO RAMIREZ DALTON IVANOV,2018-01-11,RUSSIAN FEDERATION,CARRETERA,ECUADOR,38640.0,3600.0,128000.0
1285,ROGEL JIMENEZ JAIME ENRIQUE,2018-01-11,RUSSIAN FEDERATION,CARRETERA,ECUADOR,10240.0,750.0,32000.0
1286,FERMAGRI S.A.,2017-12-18,RUSSIAN FEDERATION,MARITIMO,ECUADOR,310500.0,32590.0,1100000.0
1287,FERMAGRI S.A.,2017-12-19,RUSSIAN FEDERATION,MARITIMO,ECUADOR,278415.0,30880.0,1035000.0
1288,FERTILIZANTES DEL PACIFICO FERPACIFIC S.A.,2017-12-21,RUSSIAN FEDERATION,MARITIMO,ECUADOR,989573.38,175924.16,4398104.0
1289,LABOMERSA S.A,2018-01-11,GERMANY,AEREA,ECUADOR,59.52,0.92,338.6
1290,VALDIVIESO RAMIREZ DALTON IVANOV,2018-01-16,RUSSIAN FEDERATION,CARRETERA,ECUADOR,41200.0,3600.0,128000.0
1291,ROGEL JIMENEZ JAIME ENRIQUE,2018-01-16,RUSSIAN FEDERATION,CARRETERA,ECUADOR,20480.0,1500.0,64000.0
1292,FERTILIZANTES DEL PACIFICO FERPACIFIC S.A.,2017-12-14,RUSSIAN FEDERATION,MARITIMO,ECUADOR,813944.0,159750.0,3550000.0
1293,BRENNTAG ECUADOR S.A.,2017-11-17,CHINA,MARITIMO,ECUADOR,593880.0,56000.0,2000000.0
1294,FERMAGRI S.A.,2017-12-14,RUSSIAN FEDERATION,MARITIMO,ECUADOR,1375000.0,247500.0,5500000.0
1295,FERMAGRI S.A.,2017-12-14,RUSSIAN FEDERATION,MARITIMO,ECUADOR,526750.0,110250.0,2450000.0
1296,ROGEL JIMENEZ JAIME ENRIQUE,2018-01-22,RUSSIAN FEDERATION,CARRETERA,ECUADOR,20480.0,1500.0,64000.0
1297,SOTO JIMENEZ ROXI DEL CISNE,2018-01-22,VENEZUELA,CARRETERA,ECUADOR,2059.8,147.89,31900.0
1298,RUIZ JARAMILLO CRISTOVAL ERNESTO,2018-01-25,RUSSIAN FEDERATION,CARRETERA,ECUADOR,4062.5,346.95,52000.0
1299,SOLVESA ECUADOR S.A,2018-01-02,RUSSIAN FEDERATION,MARITIMO,ECUADOR,93288.0,8310.0,374400.0
1300,LUZURIAGA VARGAS JULIO CESAR,2018-01-31,RUSSIAN FEDERATION,CARRETERA,ECUADOR,10670.0,850.0,128000.0
1301,FERMAGRI S.A.,2017-12-17,RUSSIAN FEDERATION,MARITIMO,ECUADOR,314736.0,25380.0,1052000.0
1302,"FERTISA, FERTILIZANTES, TERMINALES I SERVICIOS C.L.",2018-01-16,RUSSIAN FEDERATION,MARITIMO,ECUADOR,556400.0,130000.0,2500000.0
1303,"FERTISA, FERTILIZANTES, TERMINALES I SERVICIOS C.L.",2018-01-17,RUSSIAN FEDERATION,MARITIMO,ECUADOR,198300.95,43659.0,891000.0
1304,LABOMERSA S.A,2018-01-10,GERMANY,AEREA,ECUADOR,63.24,3.14,47.37
1305,FERMAGRI S.A.,2017-12-24,RUSSIAN FEDERATION,MARITIMO,ECUADOR,298358.0,32034.0,1073000.0
1306,FERMAGRI S.A.,2017-12-24,RUSSIAN FEDERATION,MARITIMO,ECUADOR,296192.0,32169.0,1102000.0
1307,FERMAGRI S.A.,2018-01-09,RUSSIAN FEDERATION,MARITIMO,ECUADOR,232322.0,29850.0,986000.0
1308,FERTILIZANTES DEL PACIFICO FERPACIFIC S.A.,2018-01-16,RUSSIAN FEDERATION,MARITIMO,ECUADOR,262960.0,23560.0,1102000.0
1309,FERTILIZANTES DEL PACIFICO FERPACIFIC S.A.,2018-01-03,RUSSIAN FEDERATION,MARITIMO,ECUADOR,276449.19,26085.0,1095200.0
1310,FERTILIZANTES DEL PACIFICO FERPACIFIC S.A.,2018-01-20,RUSSIAN FEDERATION,MARITIMO,ECUADOR,262960.0,23560.0,1102000.0
1311,SOTO JIMENEZ ROXI DEL CISNE,2018-02-16,VENEZUELA,CARRETERA,ECUADOR,2095.0,107.63,32000.0
1312,FERTILIZANTES DEL PACIFICO FERPACIFIC S.A.,2018-01-12,RUSSIAN FEDERATION,MARITIMO,ECUADOR,139800.0,17400.0,580000.0
1313,FERTILIZANTES DEL PACIFICO FERPACIFIC S.A.,2018-01-16,RUSSIAN FEDERATION,MARITIMO,ECUADOR,113180.0,15000.0,493000.0
1314,"FERTISA, FERTILIZANTES, TERMINALES I SERVICIOS C.L.",2018-02-09,RUSSIAN FEDERATION,MARITIMO,ECUADOR,333840.0,78000.0,1500000.0
1315,"FERTISA, FERTILIZANTES, TERMINALES I SERVICIOS C.L.",2018-02-09,RUSSIAN FEDERATION,MARITIMO,ECUADOR,53414.4,11760.0,240000.0
1316,"FERTISA, FERTILIZANTES, TERMINALES I SERVICIOS C.L.",2018-02-09,RUSSIAN FEDERATION,MARITIMO,ECUADOR,456693.12,100548.0,2052000.0
1317,FERMAGRI S.A.,2018-01-31,RUSSIAN FEDERATION,MARITIMO,ECUADOR,214480.0,28100.0,928.0
1318,IMPORTADORA INDUSTRIAL AGRICOLA DEL MONTE,2018-01-22,RUSSIAN FEDERATION,MARITIMO,ECUADOR,131155.2,20736.0,518400.0
1319,SOLVESA ECUADOR S.A,2018-01-15,RUSSIAN FEDERATION,MARITIMO,ECUADOR,108220.0,9870.0,420000.0
1320,FERMAGRI S.A.,2018-01-22,RUSSIAN FEDERATION,MARITIMO,ECUADOR,208500.0,21150.0,900000.0
1321,FERTILIZANTES DEL PACIFICO FERPACIFIC S.A.,2018-01-15,RUSSIAN FEDERATION,MARITIMO,ECUADOR,253750.0,24675.0,1050000.0
1322,SOLVESA ECUADOR S.A,2018-02-05,RUSSIAN FEDERATION,MARITIMO,ECUADOR,71560.0,6200.0,270000.0
1323,ROGEL JIMENEZ JAIME ENRIQUE,2018-03-01,RUSSIAN FEDERATION,CARRETERA,ECUADOR,15360.0,1022.92,64000.0
1324,FERTILIZANTES DEL PACIFICO FERPACIFIC S.A.,2018-02-05,RUSSIAN FEDERATION,MARITIMO,ECUADOR,271776.0,23560.0,1102000.0
1325,FERTILIZANTES DEL PACIFICO FERPACIFIC S.A.,2018-01-27,RUSSIAN FEDERATION,MARITIMO,ECUADOR,144940.0,16900.0,580000.0
1326,AGRIPAC S.A.,2018-03-06,RUSSIAN FEDERATION,MARITIMO,ECUADOR,410788.5,72660.0,1730000.0
1327,ANDERS ECUADOR CIA. LTDA.,2018-02-13,GERMANY,MARITIMO,ECUADOR,357.0,66.21,876.5
1328,QUIMICA INDUSTRIAL MONTALVO AGUILAR QUIMASA S.A.,2018-02-11,RUSSIAN FEDERATION,MARITIMO,ECUADOR,122190.0,11780.0,550000.0
1329,"FERTISA, FERTILIZANTES, TERMINALES I SERVICIOS C.L.",2018-02-26,RUSSIAN FEDERATION,MARITIMO,ECUADOR,608010.62,130766.4,2592000.0
1330,IMPORTADORA INDUSTRIAL AGRICOLA DEL MONTE,2018-01-31,UNITED STATES,MARITIMO,ECUADOR,89164.8,12096.0,345600.0
1331,QUIMICA INDUSTRIAL MONTALVO AGUILAR QUIMASA S.A.,2018-02-10,RUSSIAN FEDERATION,MARITIMO,ECUADOR,385275.0,69300.0,1650000.0
1332,PROTECALEMAN REPRESENTACIONES QUIMICAS S.A,2018-02-11,RUSSIAN FEDERATION,MARITIMO,ECUADOR,94860.0,7440.0,330000.0
1333,ROGEL JIMENEZ JAIME ENRIQUE,2018-03-13,RUSSIAN FEDERATION,CARRETERA,ECUADOR,8320.0,765.05,64000.0
1334,QUIMICA INDUSTRIAL MONTALVO AGUILAR QUIMASA S.A.,2018-02-04,RUSSIAN FEDERATION,MARITIMO,ECUADOR,85658.17,24048.83,377000.0
1335,FERTILIZANTES DEL PACIFICO FERPACIFIC S.A.,2018-02-10,RUSSIAN FEDERATION,MARITIMO,ECUADOR,783585.0,138600.0,3300000.0
1336,SOLVESA ECUADOR S.A,2018-02-18,RUSSIAN FEDERATION,MARITIMO,ECUADOR,114820.0,9920.0,462000.0
1337,FERTILIZANTES DEL PACIFICO FERPACIFIC S.A.,2018-02-01,RUSSIAN FEDERATION,MARITIMO,ECUADOR,122774.0,14811.0,493000.0
1338,"FERTISA, FERTILIZANTES, TERMINALES I SERVICIOS C.L.",2018-03-07,RUSSIAN FEDERATION,MARITIMO,ECUADOR,832730.62,179097.5,3550000.0
1339,"FERTISA, FERTILIZANTES, TERMINALES I SERVICIOS C.L.",2018-03-07,RUSSIAN FEDERATION,MARITIMO,ECUADOR,139335.77,29967.3,594000.0
1340,QUIMICA INDUSTRIAL MONTALVO AGUILAR QUIMASA S.A.,2018-02-04,RUSSIAN FEDERATION,MARITIMO,ECUADOR,26356.36,7399.64,116000.0
1341,"FERTISA, FERTILIZANTES, TERMINALES I SERVICIOS C.L.",2018-03-11,RUSSIAN FEDERATION,MARITIMO,ECUADOR,401118.12,86269.5,1710000.0
1342,IMPORTADORA INDUSTRIAL AGRICOLA DEL MONTE,2018-01-31,UNITED STATES,MARITIMO,ECUADOR,36945.6,5012.0,143200.0
1343,ROGEL JIMENEZ JAIME ENRIQUE,2018-03-22,RUSSIAN FEDERATION,CARRETERA,ECUADOR,5440.0,392.38,64000.0
1344,ESPECTROCROM CIA. LTDA.,2018-03-23,UNITED STATES,AEREA,ECUADOR,35.17,2.61,170.0
1345,FERTILIZANTES DEL PACIFICO FERPACIFIC S.A.,2018-02-01,RUSSIAN FEDERATION,MARITIMO,ECUADOR,144440.0,17400.0,580000.0
1346,ROGEL JIMENEZ JAIME ENRIQUE,2018-03-26,RUSSIAN FEDERATION,CARRETERA,ECUADOR,9600.0,821.92,64000.0
1347,QUIMICA INDUSTRIAL MONTALVO AGUILAR QUIMASA S.A.,2018-02-27,RUSSIAN FEDERATION,MARITIMO,ECUADOR,133970.0,11780.0,550000.0
1348,FERTILIZANTES DEL PACIFICO FERPACIFIC S.A.,2018-02-01,RUSSIAN FEDERATION,MARITIMO,ECUADOR,130982.0,15224.0,524000.0
1351,ZILOAGRO CIA LTDA,2018-03-12,GERMANY,MARITIMO,ECUADOR,367.14,164.93,8362.0
1352,SOLVESA ECUADOR S.A,2018-03-13,RUSSIAN FEDERATION,MARITIMO,ECUADOR,109890.0,9300.0,435000.0
1353,FERTILIZANTES DEL PACIFICO FERPACIFIC S.A.,2018-03-06,RUSSIAN FEDERATION,MARITIMO,ECUADOR,355338.81,33135.0,1391200.0
1354,ROGEL JIMENEZ JAIME ENRIQUE,2018-04-09,RUSSIAN FEDERATION,CARRETERA,ECUADOR,8000.0,679.65,64000.0
1355,QUIMICA INDUSTRIAL MONTALVO AGUILAR QUIMASA S.A.,2018-02-28,RUSSIAN FEDERATION,MARITIMO,ECUADOR,123102.0,28800.0,522000.0
1356,FERTILIZANTES DEL PACIFICO FERPACIFIC S.A.,2018-03-20,RUSSIAN FEDERATION,MARITIMO,ECUADOR,278390.0,23560.0,2200000.0
1357,FERTILIZANTES DEL PACIFICO FERPACIFIC S.A.,2018-03-20,RUSSIAN FEDERATION,MARITIMO,ECUADOR,279490.0,23560.0,1724185.5015576323
1358,LUZURIAGA VARGAS JULIO CESAR,2018-04-12,RUSSIAN FEDERATION,CARRETERA,ECUADOR,10670.0,850.0,64000.0
1359,PEREZ CANO DAYSE ELIZABETH,2018-04-13,COLOMBIA,AEREA,ECUADOR,261.5,60048.74543799773,50.0
1360,IMPORTADORA INDUSTRIAL AGRICOLA DEL MONTE,2018-03-22,RUSSIAN FEDERATION,MARITIMO,ECUADOR,126936.58,9921.02,460800.0
1361,IMPORTADORA INDUSTRIAL AGRICOLA DEL MONTE,2018-03-13,RUSSIAN FEDERATION,MARITIMO,ECUADOR,146160.0,13590.0,522000.0
1362,FERTILIZANTES DEL PACIFICO FERPACIFIC S.A.,2018-02-01,RUSSIAN FEDERATION,MARITIMO,ECUADOR,14444.0,1740.0,58000.0
1363,FERTILIZANTES DEL PACIFICO FERPACIFIC S.A.,2018-03-04,RUSSIAN FEDERATION,MARITIMO,ECUADOR,341746.41,29140.0,1353600.0
1364,FERTILIZANTES DEL PACIFICO FERPACIFIC S.A.,2018-03-09,BELARUS,MARITIMO,ECUADOR,710964.0,113400.0,2700000.0
1365,LABOMERSA S.A,2018-04-18,GERMANY,AEREA,ECUADOR,218.88,14.45,478.22
1366,SOLVESA ECUADOR S.A,2018-04-10,RUSSIAN FEDERATION,MARITIMO,ECUADOR,113370.0,9300.0,435000.0
1367,QUIMICA INDUSTRIAL MONTALVO AGUILAR QUIMASA S.A.,2018-04-07,RUSSIAN FEDERATION,MARITIMO,ECUADOR,123102.0,28800.0,522000.0
1368,ROGEL JIMENEZ JAIME ENRIQUE,2018-05-14,RUSSIAN FEDERATION,CARRETERA,ECUADOR,5440.0,466.82,32000.0
1369,FERTILIZANTES DEL PACIFICO FERPACIFIC S.A.,2018-04-23,RUSSIAN FEDERATION,MARITIMO,ECUADOR,268470.0,23560.0,1102000.0
1370,FERTILIZANTES DEL PACIFICO FERPACIFIC S.A.,2018-04-29,RUSSIAN FEDERATION,MARITIMO,ECUADOR,342796.81,29760.0,2736000.0
1371,FERTILIZANTES DEL PACIFICO FERPACIFIC S.A.,2018-04-29,RUSSIAN FEDERATION,MARITIMO,ECUADOR,335655.19,29140.0,1724185.5015576323
1372,ROGEL JIMENEZ JAIME ENRIQUE,2018-05-28,RUSSIAN FEDERATION,CARRETERA,ECUADOR,5600.0,436.32,32000.0
1373,FERMAGRI S.A.,2018-05-07,RUSSIAN FEDERATION,MARITIMO,ECUADOR,270140.0,34680.0,1100000.0
1374,FERTILIZANTES DEL PACIFICO FERPACIFIC S.A.,2018-05-07,RUSSIAN FEDERATION,MARITIMO,ECUADOR,254340.0,22320.0,1044000.0
1375,QUIMICA INDUSTRIAL MONTALVO AGUILAR QUIMASA S.A.,2018-04-19,RUSSIAN FEDERATION,MARITIMO,ECUADOR,123102.0,28800.0,522000.0
1376,FERMAGRI S.A.,2018-05-21,RUSSIAN FEDERATION,MARITIMO,ECUADOR,262440.0,34680.0,1100000.0
1377,ROGEL JIMENEZ JAIME ENRIQUE,2018-06-14,RUSSIAN FEDERATION,CARRETERA,ECUADOR,2240.0,217.05,32000.0
1378,ANDERS ECUADOR CIA. LTDA.,2018-05-25,GERMANY,MARITIMO,ECUADOR,187.0,10.69,1005.0
1379,SOLVESA ECUADOR S.A,2018-05-28,RUSSIAN FEDERATION,MARITIMO,ECUADOR,70120.0,6200.0,288000.0
1380,PROTECALEMAN REPRESENTACIONES QUIMICAS S.A,2018-05-15,GERMANY,MARITIMO,ECUADOR,89874.4,9455.0,316800.0
1381,"FERTISA, FERTILIZANTES, TERMINALES I SERVICIOS C.L.",2018-06-13,RUSSIAN FEDERATION,MARITIMO,ECUADOR,976360.0,233783.0,4400000.0
1382,ANDERS ECUADOR CIA. LTDA.,2018-05-28,GERMANY,MARITIMO,ECUADOR,182.29,10.24,951.0
1388,FERTILIZANTES DEL PACIFICO FERPACIFIC S.A.,2018-06-16,RUSSIAN FEDERATION,MARITIMO,ECUADOR,842688.0,94875.0,3300000.0
1389,FERTILIZANTES DEL PACIFICO FERPACIFIC S.A.,2018-06-16,UNITED STATES,MARITIMO,ECUADOR,242940.0,28750.0,3000000.0
1390,FERTILIZANTES DEL PACIFICO FERPACIFIC S.A.,2018-06-16,UNITED STATES,MARITIMO,ECUADOR,485880.0,57500.0,1724185.5015576323
1391,SOLVESA ECUADOR S.A,2018-05-25,RUSSIAN FEDERATION,MARITIMO,ECUADOR,78249.6,11970.0,316800.0
1392,FERMAGRI S.A.,2018-06-10,RUSSIAN FEDERATION,MARITIMO,ECUADOR,257956.0,32475.0,1064.0
1393,FERTILIZANTES DEL PACIFICO FERPACIFIC S.A.,2018-06-10,RUSSIAN FEDERATION,MARITIMO,ECUADOR,256040.0,22940.0,1073000.0
1394,FERTILIZANTES DEL PACIFICO FERPACIFIC S.A.,2018-06-17,RUSSIAN FEDERATION,MARITIMO,ECUADOR,262960.0,23710.0,1102000.0
1395,ROGEL JIMENEZ JAIME ENRIQUE,2018-07-23,RUSSIAN FEDERATION,CARRETERA,ECUADOR,6600.0,365.04,32000.0
1396,FERTILIZANTES DEL PACIFICO FERPACIFIC S.A.,2018-07-01,RUSSIAN FEDERATION,MARITIMO,ECUADOR,254964.8,23560.0,1094400.0
1397,FERTILIZANTES DEL PACIFICO FERPACIFIC S.A.,2018-07-09,RUSSIAN FEDERATION,MARITIMO,ECUADOR,254964.8,23560.0,2188800.0
1398,FERTILIZANTES DEL PACIFICO FERPACIFIC S.A.,2018-07-09,RUSSIAN FEDERATION,MARITIMO,ECUADOR,254964.8,23560.0,1724185.5015576323
1399,IMPORTADORA INDUSTRIAL AGRICOLA DEL MONTE,2018-07-10,RUSSIAN FEDERATION,MARITIMO,ECUADOR,209559.17,22684.03,806400.0
1400,FERMAGRI S.A.,2018-07-05,RUSSIAN FEDERATION,MARITIMO,ECUADOR,185325.09,31470.3,699340.0
1401,FERTILIZANTES DEL PACIFICO FERPACIFIC S.A.,2018-07-15,RUSSIAN FEDERATION,MARITIMO,ECUADOR,322514.0,29140.0,1363000.0
1402,AGRIPAC S.A.,2018-07-23,UNITED STATES,MARITIMO,ECUADOR,1392427.62,214819.8,5201448.0
1403,FERTILIZANTES DEL PACIFICO FERPACIFIC S.A.,2018-07-24,RUSSIAN FEDERATION,MARITIMO,ECUADOR,329376.0,35520.0,1392000.0
1404,FERMAGRI S.A.,2018-07-24,RUSSIAN FEDERATION,MARITIMO,ECUADOR,281140.0,33350.0,1100000.0
1405,"FERTISA, FERTILIZANTES, TERMINALES I SERVICIOS C.L.",2018-08-04,RUSSIAN FEDERATION,MARITIMO,ECUADOR,1168801.88,254947.0,5203000.0
1406,SOTO JIMENEZ ROXI DEL CISNE,2018-08-20,UNITED STATES,CARRETERA,ECUADOR,3885.0,291.5,32000.0
1407,QUIMICA INDUSTRIAL MONTALVO AGUILAR QUIMASA S.A.,2018-07-03,RUSSIAN FEDERATION,MARITIMO,ECUADOR,115084.8,32400.0,518400.0
1408,QUIMICA INDUSTRIAL MONTALVO AGUILAR QUIMASA S.A.,2018-07-10,RUSSIAN FEDERATION,MARITIMO,ECUADOR,112808.8,32400.0,510400.0
1409,FERMAGRI S.A.,2018-07-29,RUSSIAN FEDERATION,MARITIMO,ECUADOR,284440.0,33350.0,1100000.0
1410,FERTILIZANTES DEL PACIFICO FERPACIFIC S.A.,2018-08-06,RUSSIAN FEDERATION,MARITIMO,ECUADOR,322514.0,29140.0,2726000.0
1411,FERTILIZANTES DEL PACIFICO FERPACIFIC S.A.,2018-08-06,RUSSIAN FEDERATION,MARITIMO,ECUADOR,322514.0,29140.0,1724185.5015576323
1412,FERMAGRI S.A.,2018-08-07,RUSSIAN FEDERATION,MARITIMO,ECUADOR,339260.0,28690.0,1100000.0
1413,AGRIPAC S.A.,2018-08-06,RUSSIAN FEDERATION,MARITIMO,ECUADOR,1538295.0,220000.0,5500000.0
1414,FERTILIZANTES DEL PACIFICO FERPACIFIC S.A.,2018-08-06,RUSSIAN FEDERATION,MARITIMO,ECUADOR,325864.62,46411.2,1160280.0
1415,FERMAGRI S.A.,2018-08-06,CHINA,MARITIMO,ECUADOR,644496.0,96000.0,2400000.0
1416,FERMAGRI S.A.,2018-08-13,RUSSIAN FEDERATION,MARITIMO,ECUADOR,317260.0,28690.0,1100.0
1417,"FERTISA, FERTILIZANTES, TERMINALES I SERVICIOS C.L.",2018-08-25,RUSSIAN FEDERATION,MARITIMO,ECUADOR,1629622.75,384345.0,5913000.0
1418,"FERTISA, FERTILIZANTES, TERMINALES I SERVICIOS C.L.",2018-08-26,RUSSIAN FEDERATION,MARITIMO,ECUADOR,468520.0,102000.0,1700000.0
1419,FERMAGRI S.A.,2018-08-19,RUSSIAN FEDERATION,MARITIMO,ECUADOR,311940.0,33350.0,1100000.0
1420,FERTILIZANTES DEL PACIFICO FERPACIFIC S.A.,2018-08-20,RUSSIAN FEDERATION,MARITIMO,ECUADOR,164098.5,14345.0,549900.0
1421,FERTILIZANTES DEL PACIFICO FERPACIFIC S.A.,2018-08-27,RUSSIAN FEDERATION,MARITIMO,ECUADOR,317260.0,28690.0,1100000.0
1422,COMPANIA CORPOMERQUIMIA ECUADOR IMPORTADORA S.A.,2018-10-03,COLOMBIA,CARRETERA,ECUADOR,1056.25,16.66,445.0
1423,SOLVESA ECUADOR S.A,2018-09-11,RUSSIAN FEDERATION,MARITIMO,ECUADOR,123300.0,11325.0,435000.0
1424,AGRIPAC S.A.,2018-09-08,RUSSIAN FEDERATION,MARITIMO,ECUADOR,465635.5,66650.0,1550000.0
1425,QUIMICA INDUSTRIAL MONTALVO AGUILAR QUIMASA S.A.,2018-09-08,RUSSIAN FEDERATION,MARITIMO,ECUADOR,762048.0,116100.0,2700000.0
1426,FERTILIZANTES DEL PACIFICO FERPACIFIC S.A.,2018-09-09,RUSSIAN FEDERATION,MARITIMO,ECUADOR,311940.0,23560.0,1100000.0
1427,FERTILIZANTES DEL PACIFICO FERPACIFIC S.A.,2018-09-08,RUSSIAN FEDERATION,MARITIMO,ECUADOR,467573.0,66650.0,1550000.0
1428,FERMAGRI S.A.,2018-09-08,CHINA,MARITIMO,ECUADOR,483498.0,77400.0,1800000.0
1429,FERMAGRI S.A.,2018-09-04,CHINA,MARITIMO,ECUADOR,328464.0,51600.0,1200000.0
1430,ANDERS ECUADOR CIA. LTDA.,2018-09-09,GERMANY,MARITIMO,ECUADOR,354.0,31.28,1025.0
1431,PROTECALEMAN REPRESENTACIONES QUIMICAS S.A,2018-09-24,RUSSIAN FEDERATION,MARITIMO,ECUADOR,108411.24,10424.14,345600.0
1432,"FERTISA, FERTILIZANTES, TERMINALES I SERVICIOS C.L.",2018-09-28,RUSSIAN FEDERATION,MARITIMO,ECUADOR,24429.6,5220.0,87000.0
1433,FERTILIZANTES DEL PACIFICO FERPACIFIC S.A.,2018-09-16,RUSSIAN FEDERATION,MARITIMO,ECUADOR,186184.0,22940.0,666000.0
1434,FERTILIZANTES DEL PACIFICO FERPACIFIC S.A.,2018-09-23,RUSSIAN FEDERATION,MARITIMO,ECUADOR,186184.0,22940.0,666000.0
1435,FERTILIZANTES DEL PACIFICO FERPACIFIC S.A.,2018-09-23,RUSSIAN FEDERATION,MARITIMO,ECUADOR,440724.0,35340.0,1641600.0
1436,ANDERS ECUADOR CIA. LTDA.,2018-09-24,GERMANY,MARITIMO,ECUADOR,706.0,42.83,1938.5
1437,DELCORP S.A.,2018-10-16,RUSSIAN FEDERATION,MARITIMO,ECUADOR,897000.0,105000.0,3000000.0
1438,IMPORTADORA INDUSTRIAL AGRICOLA DEL MONTE,2018-10-07,RUSSIAN FEDERATION,MARITIMO,ECUADOR,160056.0,11160.0,522000.0
1439,AGRIPAC S.A.,2018-10-09,RUSSIAN FEDERATION,MARITIMO,ECUADOR,1017170.88,158883.3,3530740.0
1440,QUIMICA INDUSTRIAL MONTALVO AGUILAR QUIMASA S.A.,2018-10-09,LITHUANIA,MARITIMO,ECUADOR,1021481.25,158883.75,3530750.0
1441,FERTILIZANTES DEL PACIFICO FERPACIFIC S.A.,2018-10-03,RUSSIAN FEDERATION,MARITIMO,ECUADOR,51720.0,7550.0,180000.0
1442,FERTILIZANTES DEL PACIFICO FERPACIFIC S.A.,2018-10-09,RUSSIAN FEDERATION,MARITIMO,ECUADOR,1011809.62,157379.41,3497320.0
1443,"FERTISA, FERTILIZANTES, TERMINALES I SERVICIOS C.L.",2018-10-23,RUSSIAN FEDERATION,MARITIMO,ECUADOR,1137909.25,141303.0,3819000.0
1446,QUIMICA INDUSTRIAL MONTALVO AGUILAR QUIMASA S.A.,2018-10-05,CHINA,MARITIMO,ECUADOR,872648.0,92400.0,2800000.0
1447,FERMAGRI S.A.,2018-10-22,RUSSIAN FEDERATION,MARITIMO,ECUADOR,318325.0,30725.0,1015000.0
1448,IMPORTADORA INDUSTRIAL AGRICOLA DEL MONTE,2018-10-22,RUSSIAN FEDERATION,MARITIMO,ECUADOR,167308.0,11780.0,546000.0
1449,FERTILIZANTES DEL PACIFICO FERPACIFIC S.A.,2018-11-04,RUSSIAN FEDERATION,MARITIMO,ECUADOR,491052.81,34720.0,1612800.0
