,RAZON SOCIAL,FECHA,PAIS ORIGEN,VIA TRANSPORTE,PAIS DESTINO,FOB U$S,FLETE U$S,TOTAL KGS NETO,LATITUDE,LONGITUDE,NAME,TEMP,PRCP
1031,ROGEL JIMENEZ JAIME ENRIQUE,2017-09-04,RUSSIAN FEDERATION,CARRETERA,ECUADOR,4500.0,300.0,32000.0,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",75.1,0.0
1032,ROGEL JIMENEZ JAIME ENRIQUE,2017-09-04,RUSSIAN FEDERATION,CARRETERA,ECUADOR,2100.0,140.0,42666.666666666664,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",75.1,0.0
1033,SOTO JIMENEZ ROXI DEL CISNE,2017-09-04,VENEZUELA,CARRETERA,ECUADOR,2410.0,155.63,31850.0,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",75.1,0.0
1034,"FERTISA, FERTILIZANTES, TERMINALES I SERVICIOS C.L.",2017-07-23,RUSSIAN FEDERATION,MARITIMO,ECUADOR,440440.0,81400.0,2200000.0,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",74.8,0.0
1035,FERTILIZANTES DEL PACIFICO FERPACIFIC S.A.,2017-07-23,RUSSIAN FEDERATION,MARITIMO,ECUADOR,258561.59,48840.0,1320000.0,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",74.8,0.0
1036,FERTILIZANTES DEL PACIFICO FERPACIFIC S.A.,2017-08-13,RUSSIAN FEDERATION,MARITIMO,ECUADOR,441112.5,45000.0,2175000.0,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",73.6,0.0
1037,FERTILIZANTES DEL PACIFICO FERPACIFIC S.A.,2017-08-14,RUSSIAN FEDERATION,MARITIMO,ECUADOR,179604.58,18600.0,892800.0,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",75.1,0.0
1038,FERTILIZANTES DEL PACIFICO FERPACIFIC S.A.,2017-08-03,RUSSIAN FEDERATION,MARITIMO,ECUADOR,128369.02,12705.0,620800.0,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",75.1,0.0
1039,FERTILIZANTES DEL PACIFICO FERPACIFIC S.A.,2017-08-20,RUSSIAN FEDERATION,MARITIMO,ECUADOR,179601.59,18600.0,892800.0,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",74.2,0.0
1040,"FERTISA, FERTILIZANTES, TERMINALES I SERVICIOS C.L.",2017-09-01,RUSSIAN FEDERATION,MARITIMO,ECUADOR,298041.12,68904.0,1566000.0,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",75.1,0.0
1041,FERTILIZANTES DEL PACIFICO FERPACIFIC S.A.,2017-08-28,RUSSIAN FEDERATION,MARITIMO,ECUADOR,168014.41,17400.0,835200.0,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",75.8,0.0
1042,SOLVESA ECUADOR S.A,2017-08-28,RUSSIAN FEDERATION,MARITIMO,ECUADOR,73800.0,7260.0,360000.0,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",75.8,0.0
1043,FERMAGRI S.A.,2017-08-29,RUSSIAN FEDERATION,MARITIMO,ECUADOR,213840.0,22680.0,1080000.0,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",75.1,0.0
1044,FERMAGRI S.A.,2017-09-11,RUSSIAN FEDERATION,MARITIMO,ECUADOR,213700.0,32590.0,1100000.0,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",73.4,0.0
1045,ESPECTROCROM CIA. LTDA.,2017-09-18,GERMANY,MARITIMO,ECUADOR,316.48,8.96,5255.08,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",73.8,0.0
1046,FERMAGRI S.A.,2017-09-17,RUSSIAN FEDERATION,MARITIMO,ECUADOR,197225.0,30025.0,1015000.0,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",74.1,0.0
1047,FERMAGRI S.A.,2017-09-05,RUSSIAN FEDERATION,MARITIMO,ECUADOR,605448.0,108980.72,3027240.0,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",74.7,0.0
1048,QUIMICA INDUSTRIAL MONTALVO AGUILAR QUIMASA S.A.,2017-09-10,RUSSIAN FEDERATION,MARITIMO,ECUADOR,109440.0,12690.0,540000.0,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",74.0,99.99
1049,ROGEL JIMENEZ JAIME ENRIQUE,2017-10-19,RUSSIAN FEDERATION,CARRETERA,ECUADOR,3300.0,238.44,32000.0,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",75.4,0.0
1050,SOLVESA ECUADOR S.A,2017-09-25,RUSSIAN FEDERATION,MARITIMO,ECUADOR,75140.0,7800.0,377000.0,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",76.7,0.0
1051,FERTILIZANTES DEL PACIFICO FERPACIFIC S.A.,2017-10-02,RUSSIAN FEDERATION,MARITIMO,ECUADOR,290742.0,28200.0,1363000.0,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",74.9,0.0
1052,ROGEL JIMENEZ JAIME ENRIQUE,2017-10-26,RUSSIAN FEDERATION,CARRETERA,ECUADOR,4950.0,472.03,64000.0,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",75.6,0.0
1053,"FERTISA, FERTILIZANTES, TERMINALES I SERVICIOS C.L.",2017-10-07,RUSSIAN FEDERATION,MARITIMO,ECUADOR,555984.0,124200.0,2700000.0,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",75.7,0.0
1054,FERTILIZANTES DEL PACIFICO FERPACIFIC S.A.,2017-09-25,RUSSIAN FEDERATION,MARITIMO,ECUADOR,189757.2,18755.0,917600.0,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",76.7,0.0
1055,AGRIPAC S.A.,2017-10-02,RUSSIAN FEDERATION,MARITIMO,ECUADOR,424154.88,59125.17,1516030.0,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",74.9,0.0
1056,QUIMICA INDUSTRIAL MONTALVO AGUILAR QUIMASA S.A.,2017-10-02,RUSSIAN FEDERATION,MARITIMO,ECUADOR,494845.31,88620.87,2272330.0,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",74.9,0.0
1057,FERTILIZANTES DEL PACIFICO FERPACIFIC S.A.,2017-10-09,RUSSIAN FEDERATION,MARITIMO,ECUADOR,117534.0,11400.0,551000.0,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",73.8,99.99
1058,FERMAGRI S.A.,2017-09-25,RUSSIAN FEDERATION,MARITIMO,ECUADOR,216540.0,22680.0,1080000.0,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",76.7,0.0
1059,SOLVESA ECUADOR S.A,2017-10-09,RUSSIAN FEDERATION,MARITIMO,ECUADOR,68572.0,8532.0,316000.0,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",73.8,99.99
1060,ROGEL JIMENEZ JAIME ENRIQUE,2017-11-06,RUSSIAN FEDERATION,CARRETERA,ECUADOR,7260.0,575.58,32000.0,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",72.6,0.0
1061,FERTILIZANTES DEL PACIFICO FERPACIFIC S.A.,2017-10-16,RUSSIAN FEDERATION,MARITIMO,ECUADOR,67964.1,6600.0,318650.0,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",76.9,0.0
1062,QUIMICA INDUSTRIAL MONTALVO AGUILAR QUIMASA S.A.,2017-10-03,RUSSIAN FEDERATION,MARITIMO,ECUADOR,97280.0,11280.0,480000.0,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",74.6,0.0
1063,FERTILIZANTES DEL PACIFICO FERPACIFIC S.A.,2017-10-14,RUSSIAN FEDERATION,MARITIMO,ECUADOR,336440.0,36660.0,1560000.0,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",75.0,0.0
1064,QUIMICA INDUSTRIAL MONTALVO AGUILAR QUIMASA S.A.,2017-10-14,RUSSIAN FEDERATION,MARITIMO,ECUADOR,109440.0,12690.0,540000.0,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",75.0,0.0
1065,INTERAMERICANA DE PRODUCTOS QUIMICOS DEL ECUADOR S.A. INTERQUIMEC,2017-10-22,RUSSIAN FEDERATION,MARITIMO,ECUADOR,173002.75,11403.65,547200.0,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",75.6,0.0
1066,AGRIPAC S.A.,2017-10-29,RUSSIAN FEDERATION,MARITIMO,ECUADOR,456595.0,37365.0,1590000.0,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",74.3,0.0
1067,VALDIVIESO RAMIREZ DALTON IVANOV,2017-11-23,RUSSIAN FEDERATION,CARRETERA,ECUADOR,28980.0,2700.0,96000.0,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",72.9,0.0
1068,AGRIPAC S.A.,2017-10-31,RUSSIAN FEDERATION,MARITIMO,ECUADOR,482440.0,39480.0,1680000.0,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",76.1,0.0
1069,LABOMERSA S.A,2017-11-29,GERMANY,AEREA,ECUADOR,57.71,2.16,130.04,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",75.5,0.0
1070,"FERTISA, FERTILIZANTES, TERMINALES I SERVICIOS C.L.",2017-11-19,RUSSIAN FEDERATION,MARITIMO,ECUADOR,389188.81,86940.0,1890000.0,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",73.9,0.0
1071,LABOMERSA S.A,2017-12-04,GERMANY,AEREA,ECUADOR,57.41,8.24,1015.64,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",77.4,0.0
1072,FERTILIZANTES DEL PACIFICO FERPACIFIC S.A.,2017-11-13,RUSSIAN FEDERATION,MARITIMO,ECUADOR,170268.0,14805.0,1243200.0,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",73.9,0.0
1073,FERTILIZANTES DEL PACIFICO FERPACIFIC S.A.,2017-11-13,RUSSIAN FEDERATION,MARITIMO,ECUADOR,170268.0,14805.0,1724185.5015576323,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",73.9,0.0
1074,QUIMICA INDUSTRIAL MONTALVO AGUILAR QUIMASA S.A.,2017-12-13,RUSSIAN FEDERATION,MARITIMO,ECUADOR,567530.44,88040.4,2201010.0,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",75.7,0.0
1075,DIAZ DIAZ YLVIA DE JESUS,2017-12-13,RUSSIAN FEDERATION,CARRETERA,ECUADOR,20728.0,1800.0,64000.0,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",75.7,0.0
1076,FERTILIZANTES DEL PACIFICO FERPACIFIC S.A.,2017-11-20,RUSSIAN FEDERATION,MARITIMO,ECUADOR,454261.5,34200.0,3277000.0,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",76.1,0.0
1077,FERTILIZANTES DEL PACIFICO FERPACIFIC S.A.,2017-11-20,RUSSIAN FEDERATION,MARITIMO,ECUADOR,446292.0,33600.0,1724185.5015576323,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",76.1,0.0
1078,FERMAGRI S.A.,2017-11-19,RUSSIAN FEDERATION,MARITIMO,ECUADOR,250848.0,27460.0,928000.0,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",73.9,0.0
1079,AGRIPAC S.A.,2017-11-21,RUSSIAN FEDERATION,MARITIMO,ECUADOR,2576666.0,396181.59,9904540.0,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",75.0,0.0
1080,FERTILIZANTES DEL PACIFICO FERPACIFIC S.A.,2017-11-21,RUSSIAN FEDERATION,MARITIMO,ECUADOR,1145185.5,176080.8,4402020.0,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",75.0,0.0
1081,FERTILIZANTES DEL PACIFICO FERPACIFIC S.A.,2017-11-13,RUSSIAN FEDERATION,MARITIMO,ECUADOR,81080.0,7050.0,562400.0,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",73.9,0.0
1082,FERTILIZANTES DEL PACIFICO FERPACIFIC S.A.,2017-11-13,RUSSIAN FEDERATION,MARITIMO,ECUADOR,72972.0,6345.0,1724185.5015576323,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",73.9,0.0
1083,FERTILIZANTES DEL PACIFICO FERPACIFIC S.A.,2017-11-23,RUSSIAN FEDERATION,MARITIMO,ECUADOR,606496.0,88000.0,2200000.0,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",72.9,0.0
1084,DELCORP S.A.,2017-11-23,LITHUANIA,MARITIMO,ECUADOR,107959.59,16270.0,3300000.0,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",72.9,0.0
1085,DELCORP S.A.,2017-11-23,LITHUANIA,MARITIMO,ECUADOR,108126.35,16270.0,2364611.6810344825,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",72.9,0.0
1086,DELCORP S.A.,2017-11-23,LITHUANIA,MARITIMO,ECUADOR,108297.19,16270.0,2364611.6810344825,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",72.9,0.0
1087,DELCORP S.A.,2017-11-23,LITHUANIA,MARITIMO,ECUADOR,108463.96,16270.0,2364611.6810344825,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",72.9,0.0
1088,DELCORP S.A.,2017-11-23,LITHUANIA,MARITIMO,ECUADOR,461212.62,66920.0,2364611.6810344825,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",72.9,0.0
1089,FERTILIZANTES DEL PACIFICO FERPACIFIC S.A.,2017-11-26,RUSSIAN FEDERATION,MARITIMO,ECUADOR,346899.0,25200.0,1218000.0,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",73.8,0.0
1090,FERMAGRI S.A.,2017-11-27,RUSSIAN FEDERATION,MARITIMO,ECUADOR,250848.0,27460.0,928000.0,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",73.3,0.0
1091,SOLVESA ECUADOR S.A,2017-11-11,RUSSIAN FEDERATION,MARITIMO,ECUADOR,72600.0,8460.0,360000.0,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",74.5,0.0
1092,"FERTISA, FERTILIZANTES, TERMINALES I SERVICIOS C.L.",2017-12-03,RUSSIAN FEDERATION,MARITIMO,ECUADOR,486331.56,83214.0,1809000.0,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",76.0,0.0
1093,"FERTISA, FERTILIZANTES, TERMINALES I SERVICIOS C.L.",2017-12-03,RUSSIAN FEDERATION,MARITIMO,ECUADOR,421817.75,72036.0,1566000.0,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",76.0,0.0
1094,VALDIVIESO RAMIREZ DALTON IVANOV,2017-12-26,RUSSIAN FEDERATION,CARRETERA,ECUADOR,19320.0,1800.0,64000.0,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",78.1,0.0
1095,ROGEL JIMENEZ JAIME ENRIQUE,2017-12-26,RUSSIAN FEDERATION,CARRETERA,ECUADOR,8150.0,730.72,64000.0,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",78.1,0.0
1096,QUIMICA INDUSTRIAL MONTALVO AGUILAR QUIMASA S.A.,2017-11-11,RUSSIAN FEDERATION,MARITIMO,ECUADOR,91200.0,10575.0,450000.0,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",74.5,0.0
1097,"FERTISA, FERTILIZANTES, TERMINALES I SERVICIOS C.L.",2017-12-10,RUSSIAN FEDERATION,MARITIMO,ECUADOR,225454.31,38502.0,837000.0,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",75.6,0.0
1098,"FERTISA, FERTILIZANTES, TERMINALES I SERVICIOS C.L.",2017-12-10,RUSSIAN FEDERATION,MARITIMO,ECUADOR,14545.44,2484.0,54000.0,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",75.6,0.0
1099,"FERTISA, FERTILIZANTES, TERMINALES I SERVICIOS C.L.",2017-12-10,RUSSIAN FEDERATION,MARITIMO,ECUADOR,94545.36,16146.0,351000.0,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",75.6,0.0
1100,"FERTISA, FERTILIZANTES, TERMINALES I SERVICIOS C.L.",2017-12-10,RUSSIAN FEDERATION,MARITIMO,ECUADOR,683635.69,116748.0,2538000.0,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",75.6,0.0
1101,FERTILIZANTES DEL PACIFICO FERPACIFIC S.A.,2017-11-25,RUSSIAN FEDERATION,MARITIMO,ECUADOR,129225.0,10575.0,450000.0,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",72.8,0.0
1102,FERTILIZANTES DEL PACIFICO FERPACIFIC S.A.,2017-11-25,RUSSIAN FEDERATION,MARITIMO,ECUADOR,322787.5,26790.0,1125000.0,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",72.8,0.0
1103,AGRIPAC S.A.,2017-12-27,CHINA,MARITIMO,ECUADOR,159241.5,20075.0,550000.0,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",78.0,0.0
1104,DIAZ DIAZ YLVIA DE JESUS,2018-01-02,RUSSIAN FEDERATION,CARRETERA,ECUADOR,20480.0,1800.0,64000.0,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",78.5,0.0
1105,DELCORP S.A.,2017-11-28,CHINA,MARITIMO,ECUADOR,152899.09,19795.05,4400000.0,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",75.7,0.0
1106,DELCORP S.A.,2017-11-28,CHINA,MARITIMO,ECUADOR,153137.72,19795.05,2364611.6810344825,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",75.7,0.0
1107,DELCORP S.A.,2017-11-28,CHINA,MARITIMO,ECUADOR,153370.92,19795.05,2364611.6810344825,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",75.7,0.0
1108,DELCORP S.A.,2017-11-28,CHINA,MARITIMO,ECUADOR,153604.12,19795.05,2364611.6810344825,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",75.7,0.0
1109,DELCORP S.A.,2017-11-28,CHINA,MARITIMO,ECUADOR,652763.88,81419.82,2364611.6810344825,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",75.7,0.0
1110,FERTILIZANTES DEL PACIFICO FERPACIFIC S.A.,2017-12-27,CHINA,MARITIMO,ECUADOR,955449.0,120450.0,3300000.0,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",78.0,0.0
1111,FERTILIZANTES DEL PACIFICO FERPACIFIC S.A.,2017-12-27,CHINA,MARITIMO,ECUADOR,318483.0,40150.0,1100000.0,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",78.0,0.0
1112,FERMAGRI S.A.,2017-11-28,CHINA,MARITIMO,ECUADOR,945450.0,120450.0,3300000.0,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",75.7,0.0
1113,FERMAGRI S.A.,2017-12-11,RUSSIAN FEDERATION,MARITIMO,ECUADOR,273035.0,30025.0,1015.0,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",76.1,0.0
1114,DIAZ DIAZ YLVIA DE JESUS,2018-01-08,RUSSIAN FEDERATION,CARRETERA,ECUADOR,20480.0,1800.0,64000.0,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",78.3,0.0
1115,VALDIVIESO RAMIREZ DALTON IVANOV,2018-01-08,RUSSIAN FEDERATION,CARRETERA,ECUADOR,19320.0,1800.0,64000.0,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",78.3,0.0
1116,FERMAGRI S.A.,2017-12-10,RUSSIAN FEDERATION,MARITIMO,ECUADOR,335500.0,34230.0,1100000.0,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",75.6,0.0
1117,AGRIPAC S.A.,2017-12-21,RUSSIAN FEDERATION,MARITIMO,ECUADOR,2317744.0,352000.0,8749620.0,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",76.2,0.0
1118,AGRIPAC S.A.,2017-12-21,RUSSIAN FEDERATION,MARITIMO,ECUADOR,1871100.0,264000.0,6600000.0,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",76.2,0.0
1119,QUIMICA INDUSTRIAL MONTALVO AGUILAR QUIMASA S.A.,2017-11-17,CHINA,MARITIMO,ECUADOR,997500.0,98000.0,3500000.0,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",74.0,0.0
1120,VALDIVIESO RAMIREZ DALTON IVANOV,2018-01-11,RUSSIAN FEDERATION,CARRETERA,ECUADOR,38640.0,3600.0,128000.0,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",75.9,0.0
1121,ROGEL JIMENEZ JAIME ENRIQUE,2018-01-11,RUSSIAN FEDERATION,CARRETERA,ECUADOR,10240.0,750.0,32000.0,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",75.9,0.0
1122,FERMAGRI S.A.,2017-12-18,RUSSIAN FEDERATION,MARITIMO,ECUADOR,310500.0,32590.0,1100000.0,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",78.1,0.0
1123,FERMAGRI S.A.,2017-12-19,RUSSIAN FEDERATION,MARITIMO,ECUADOR,278415.0,30880.0,1035000.0,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",75.1,0.24
1124,FERTILIZANTES DEL PACIFICO FERPACIFIC S.A.,2017-12-21,RUSSIAN FEDERATION,MARITIMO,ECUADOR,989573.38,175924.16,4398104.0,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",76.2,0.0
1125,LABOMERSA S.A,2018-01-11,GERMANY,AEREA,ECUADOR,59.52,0.92,338.6,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",75.9,0.0
1126,VALDIVIESO RAMIREZ DALTON IVANOV,2018-01-16,RUSSIAN FEDERATION,CARRETERA,ECUADOR,41200.0,3600.0,128000.0,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",78.5,0.0
1127,ROGEL JIMENEZ JAIME ENRIQUE,2018-01-16,RUSSIAN FEDERATION,CARRETERA,ECUADOR,20480.0,1500.0,64000.0,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",78.5,0.0
1128,FERTILIZANTES DEL PACIFICO FERPACIFIC S.A.,2017-12-14,RUSSIAN FEDERATION,MARITIMO,ECUADOR,813944.0,159750.0,3550000.0,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",76.2,0.0
1129,BRENNTAG ECUADOR S.A.,2017-11-17,CHINA,MARITIMO,ECUADOR,593880.0,56000.0,2000000.0,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",74.0,0.0
1130,FERMAGRI S.A.,2017-12-14,RUSSIAN FEDERATION,MARITIMO,ECUADOR,1375000.0,247500.0,5500000.0,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",76.2,0.0
1131,FERMAGRI S.A.,2017-12-14,RUSSIAN FEDERATION,MARITIMO,ECUADOR,526750.0,110250.0,2450000.0,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",76.2,0.0
1132,ROGEL JIMENEZ JAIME ENRIQUE,2018-01-22,RUSSIAN FEDERATION,CARRETERA,ECUADOR,20480.0,1500.0,64000.0,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",79.6,0.0
1133,SOTO JIMENEZ ROXI DEL CISNE,2018-01-22,VENEZUELA,CARRETERA,ECUADOR,2059.8,147.89,31900.0,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",79.6,0.0
1134,RUIZ JARAMILLO CRISTOVAL ERNESTO,2018-01-25,RUSSIAN FEDERATION,CARRETERA,ECUADOR,4062.5,346.95,52000.0,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",79.9,0.0
1135,SOLVESA ECUADOR S.A,2018-01-02,RUSSIAN FEDERATION,MARITIMO,ECUADOR,93288.0,8310.0,374400.0,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",78.5,0.0
1136,LUZURIAGA VARGAS JULIO CESAR,2018-01-31,RUSSIAN FEDERATION,CARRETERA,ECUADOR,10670.0,850.0,128000.0,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",77.7,0.08
1137,FERMAGRI S.A.,2017-12-17,RUSSIAN FEDERATION,MARITIMO,ECUADOR,314736.0,25380.0,1052000.0,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",79.7,0.0
1138,"FERTISA, FERTILIZANTES, TERMINALES I SERVICIOS C.L.",2018-01-16,RUSSIAN FEDERATION,MARITIMO,ECUADOR,556400.0,130000.0,2500000.0,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",78.5,0.0
1139,"FERTISA, FERTILIZANTES, TERMINALES I SERVICIOS C.L.",2018-01-17,RUSSIAN FEDERATION,MARITIMO,ECUADOR,198300.95,43659.0,891000.0,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",79.2,0.0
1140,LABOMERSA S.A,2018-01-10,GERMANY,AEREA,ECUADOR,63.24,3.14,47.37,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",77.0,0.0
1141,FERMAGRI S.A.,2017-12-24,RUSSIAN FEDERATION,MARITIMO,ECUADOR,298358.0,32034.0,1073000.0,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",76.4,0.0
1142,FERMAGRI S.A.,2017-12-24,RUSSIAN FEDERATION,MARITIMO,ECUADOR,296192.0,32169.0,1102000.0,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",76.4,0.0
1143,FERMAGRI S.A.,2018-01-09,RUSSIAN FEDERATION,MARITIMO,ECUADOR,232322.0,29850.0,986000.0,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",76.2,0.0
1144,FERTILIZANTES DEL PACIFICO FERPACIFIC S.A.,2018-01-16,RUSSIAN FEDERATION,MARITIMO,ECUADOR,262960.0,23560.0,1102000.0,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",78.5,0.0
1145,FERTILIZANTES DEL PACIFICO FERPACIFIC S.A.,2018-01-03,RUSSIAN FEDERATION,MARITIMO,ECUADOR,276449.19,26085.0,1095200.0,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",78.6,0.0
1146,FERTILIZANTES DEL PACIFICO FERPACIFIC S.A.,2018-01-20,RUSSIAN FEDERATION,MARITIMO,ECUADOR,262960.0,23560.0,1102000.0,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",79.6,0.0
1147,SOTO JIMENEZ ROXI DEL CISNE,2018-02-16,VENEZUELA,CARRETERA,ECUADOR,2095.0,107.63,32000.0,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",76.8,0.01
